"Code","Name","Date","Open","Available","Occupied","Occupied_rate"
"-","England",2019-12-02,97742,4337,93405,0.955628082093675
"-","England",2019-12-03,96758,4427,92331,0.954246677277331
"-","England",2019-12-04,96777,4548,92229,0.953005362844477
"-","England",2019-12-05,96698,4850,91848,0.949843843719622
"-","England",2019-12-06,95781,5657,90124,0.940938181894113
"-","England",2019-12-07,95966,5907,90059,0.938446949961445
"-","England",2019-12-08,97003,4868,92135,0.949815985072627
"-","England",2019-12-09,97518,4140,93378,0.957546299144773
"-","England",2019-12-10,97525,4208,93317,0.956852089207895
"-","England",2019-12-11,97423,4454,92969,0.954281843096599
"-","England",2019-12-12,97396,4492,92904,0.953879009404904
"-","England",2019-12-13,96900,6014,90886,0.937936016511868
"-","England",2019-12-14,96077,6278,89799,0.934656577536767
"-","England",2019-12-15,96635,4858,91777,0.949728359290112
"-","England",2019-12-16,97097,4267,92830,0.956054255023327
"-","England",2019-12-17,97576,4166,93410,0.957305075018447
"-","England",2019-12-18,97369,5398,91971,0.944561410715936
"-","England",2019-12-19,97230,5016,92214,0.948410984264116
"-","England",2019-12-20,96742,6950,89792,0.928159434371834
"-","England",2019-12-21,96449,7284,89165,0.924478221650821
"-","England",2019-12-22,96662,6577,90085,0.931958784217169
"-","England",2019-12-23,96401,7902,88499,0.918029895955436
"-","England",2019-12-24,94502,14729,79773,0.844140864743603
"-","England",2019-12-25,95140,14392,80748,0.848728190035737
"-","England",2019-12-26,95520,11033,84487,0.884495393634841
"-","England",2019-12-27,95879,8845,87034,0.907748307762909
"-","England",2019-12-28,96037,8018,88019,0.916511344585941
"-","England",2019-12-29,97238,6467,90771,0.933493078837492
"-","England",2019-12-30,97683,5698,91985,0.941668458175936
"-","England",2019-12-31,97200,6629,90571,0.931800411522634
"-","England",2020-01-01,97465,6497,90968,0.933340173395578
"-","England",2020-01-02,97844,5349,92495,0.945331343771718
"-","England",2020-01-03,96014,5425,90589,0.943497823234112
"-","England",2020-01-04,96219,5418,90801,0.943690955008886
"-","England",2020-01-05,97577,4647,92930,0.952376072230136
"-","England",2020-01-06,98949,4317,94632,0.95637146408756
"-","England",2020-01-07,98983,3977,95006,0.959821383469889
"-","England",2020-01-08,98807,4036,94771,0.959152691610918
"-","England",2020-01-09,98102,4314,93788,0.956025361358586
"-","England",2020-01-10,97717,6087,91630,0.937707870687802
"-","England",2020-01-11,97966,6077,91889,0.937968274707552
"-","England",2020-01-12,98399,4902,93497,0.950182420553054
"-","England",2020-01-13,98430,4188,94242,0.957451996342578
"-","England",2020-01-14,98401,4678,93723,0.952459832725277
"-","England",2020-01-15,98516,4309,94207,0.956260911933087
"-","England",2020-01-16,98411,4460,93951,0.954679863023443
"-","England",2020-01-17,98014,5635,92379,0.942508213112413
"-","England",2020-01-18,97792,6006,91786,0.938583933246073
"-","England",2020-01-19,97864,5322,92542,0.94561840922096
"-","England",2020-01-20,98539,4720,93819,0.952100183683618
"-","England",2020-01-21,98367,4903,93464,0.95015604826822
"-","England",2020-01-22,98248,5234,93014,0.946726650924192
"-","England",2020-01-23,98143,5474,92669,0.944224244215074
"-","England",2020-01-24,97361,6765,90596,0.930516325838888
"-","England",2020-01-25,97350,6588,90762,0.932326656394453
"-","England",2020-01-26,97922,5407,92515,0.944782582055105
"-","England",2020-01-27,98517,4532,93985,0.953997787183938
"-","England",2020-01-28,98494,4881,93613,0.95044368184864
"-","England",2020-01-29,98415,4289,94126,0.956419245033786
"-","England",2020-01-30,97031,4535,92496,0.953262359452134
"-","England",2020-01-31,97857,5828,92029,0.940443708676947
"-","England",2020-02-01,97672,6245,91427,0.936061511999345
"-","England",2020-02-02,98232,5252,92980,0.946534734098868
"-","England",2020-02-03,98564,4553,94011,0.953806663690597
"-","England",2020-02-04,98546,4588,93958,0.953443062123272
"-","England",2020-02-05,98197,5029,93168,0.948786622809251
"-","England",2020-02-06,98164,6146,92018,0.937390489385111
"-","England",2020-02-07,97212,6939,90273,0.928619923466239
"-","England",2020-02-08,97398,7018,90380,0.92794513234358
"-","England",2020-02-09,96902,5705,91197,0.941126086148893
"-","England",2020-02-10,98294,5001,93293,0.949122021690032
"-","England",2020-02-11,98160,5231,92929,0.94670945395273
"-","England",2020-02-12,97994,5116,92878,0.947792722003388
"-","England",2020-02-13,97984,5515,92469,0.943715300457218
"-","England",2020-02-14,97402,6949,90453,0.928656495759841
"-","England",2020-02-15,97530,7147,90383,0.926719983594791
"-","England",2020-02-16,97657,6002,91655,0.938539992012861
"-","England",2020-02-17,98139,5219,92920,0.94682032627192
"-","England",2020-02-18,98158,5282,92876,0.946188797652764
"-","England",2020-02-19,97998,5650,92348,0.942345762158411
"-","England",2020-02-20,97840,6015,91825,0.93852207686018
"-","England",2020-02-21,97364,7081,90283,0.927272914013393
"-","England",2020-02-22,97257,7430,89827,0.923604470629363
"-","England",2020-02-23,97776,6259,91517,0.935986336115202
"-","England",2020-02-24,98422,5243,93179,0.94672938977058
"-","England",2020-02-25,97391,4974,92417,0.948927518969925
"-","England",2020-02-26,97275,5224,92051,0.946296581855564
"-","England",2020-02-27,97180,5445,91735,0.943969952665157
"-","England",2020-02-28,97478,7006,90472,0.928127372330167
"-","England",2020-02-29,97263,7359,89904,0.924339162888251
"-","England",2020-03-01,97868,6088,91780,0.937793763027752
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-02,531,12,519,0.977401129943503
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-03,531,22,509,0.958568738229755
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-04,531,12,519,0.977401129943503
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-05,531,17,514,0.967984934086629
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-06,531,40,491,0.924670433145009
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-07,531,19,512,0.964218455743879
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-08,536,22,514,0.958955223880597
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-09,531,7,524,0.986817325800377
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-10,531,13,518,0.975517890772128
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-11,531,25,506,0.952919020715631
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-12,531,19,512,0.964218455743879
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-13,531,8,523,0.984934086629002
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-14,531,16,515,0.969868173258004
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-15,531,3,528,0.994350282485876
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-16,532,16,516,0.969924812030075
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-17,532,2,530,0.996240601503759
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-18,532,4,528,0.992481203007519
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-19,532,7,525,0.986842105263158
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-20,532,39,493,0.926691729323308
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-21,537,36,501,0.932960893854749
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-22,537,22,515,0.95903165735568
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-23,537,28,509,0.947858472998138
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-24,537,98,439,0.817504655493482
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-25,536,91,445,0.830223880597015
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-26,536,41,495,0.923507462686567
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-27,536,26,510,0.951492537313433
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-28,536,24,512,0.955223880597015
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-29,542,20,522,0.96309963099631
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-30,544,15,529,0.972426470588235
"RAJ","Southend University Hospital NHS Foundation Trust",2019-12-31,539,13,526,0.975881261595547
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-01,537,12,525,0.977653631284916
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-02,537,8,529,0.985102420856611
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-03,537,25,512,0.953445065176909
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-04,537,21,516,0.960893854748603
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-05,547,3,544,0.994515539305302
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-06,554,10,544,0.981949458483754
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-07,548,9,539,0.983576642335766
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-08,537,22,515,0.95903165735568
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-09,537,10,527,0.981378026070764
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-10,542,14,528,0.974169741697417
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-11,543,23,520,0.957642725598527
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-12,544,15,529,0.972426470588235
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-13,544,12,532,0.977941176470588
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-14,547,19,528,0.96526508226691
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-15,544,34,510,0.9375
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-16,542,31,511,0.94280442804428
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-17,543,29,514,0.946593001841621
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-18,547,29,518,0.946983546617916
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-19,551,40,511,0.927404718693285
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-20,551,12,539,0.978221415607985
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-21,555,33,522,0.940540540540541
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-22,548,32,516,0.941605839416058
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-23,548,38,510,0.930656934306569
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-24,542,43,499,0.920664206642066
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-25,542,39,503,0.928044280442804
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-26,557,50,507,0.910233393177738
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-27,553,24,529,0.956600361663653
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-28,550,32,518,0.941818181818182
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-29,546,23,523,0.957875457875458
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-30,542,18,524,0.966789667896679
"RAJ","Southend University Hospital NHS Foundation Trust",2020-01-31,540,42,498,0.922222222222222
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-01,541,40,501,0.926062846580407
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-02,545,44,501,0.919266055045872
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-03,549,32,517,0.941712204007286
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-04,552,20,532,0.963768115942029
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-05,547,16,531,0.970749542961609
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-06,546,37,509,0.932234432234432
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-07,543,41,502,0.924493554327808
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-08,543,31,512,0.942909760589319
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-09,543,38,505,0.930018416206261
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-10,548,38,510,0.930656934306569
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-11,545,37,508,0.932110091743119
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-12,551,23,528,0.958257713248639
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-13,543,28,515,0.948434622467772
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-14,543,24,519,0.955801104972376
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-15,550,51,499,0.907272727272727
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-16,537,11,526,0.97951582867784
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-17,551,29,522,0.947368421052632
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-18,552,31,521,0.943840579710145
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-19,546,14,532,0.974358974358974
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-20,546,19,527,0.965201465201465
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-21,546,42,504,0.923076923076923
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-22,551,51,500,0.907441016333938
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-23,537,23,514,0.957169459962756
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-24,554,26,528,0.953068592057762
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-25,554,16,538,0.971119133574007
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-26,537,19,518,0.964618249534451
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-27,545,29,516,0.946788990825688
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-28,543,42,501,0.922651933701657
"RAJ","Southend University Hospital NHS Foundation Trust",2020-02-29,543,36,507,0.933701657458563
"RAJ","Southend University Hospital NHS Foundation Trust",2020-03-01,543,11,532,0.979742173112339
"RC1","Bedford Hospital NHS Trust",2019-12-02,382,37,345,0.903141361256545
"RC1","Bedford Hospital NHS Trust",2019-12-03,382,20,362,0.947643979057592
"RC1","Bedford Hospital NHS Trust",2019-12-04,384,9,375,0.9765625
"RC1","Bedford Hospital NHS Trust",2019-12-05,392,9,383,0.977040816326531
"RC1","Bedford Hospital NHS Trust",2019-12-06,388,3,385,0.992268041237113
"RC1","Bedford Hospital NHS Trust",2019-12-07,384,19,365,0.950520833333333
"RC1","Bedford Hospital NHS Trust",2019-12-08,381,7,374,0.981627296587926
"RC1","Bedford Hospital NHS Trust",2019-12-09,389,1,388,0.997429305912596
"RC1","Bedford Hospital NHS Trust",2019-12-10,390,7,383,0.982051282051282
"RC1","Bedford Hospital NHS Trust",2019-12-11,383,4,379,0.989556135770235
"RC1","Bedford Hospital NHS Trust",2019-12-12,391,4,387,0.989769820971867
"RC1","Bedford Hospital NHS Trust",2019-12-13,384,4,380,0.989583333333333
"RC1","Bedford Hospital NHS Trust",2019-12-14,377,12,365,0.96816976127321
"RC1","Bedford Hospital NHS Trust",2019-12-15,384,10,374,0.973958333333333
"RC1","Bedford Hospital NHS Trust",2019-12-16,404,0,404,1
"RC1","Bedford Hospital NHS Trust",2019-12-17,398,3,395,0.992462311557789
"RC1","Bedford Hospital NHS Trust",2019-12-18,404,22,382,0.945544554455445
"RC1","Bedford Hospital NHS Trust",2019-12-19,401,1,400,0.997506234413965
"RC1","Bedford Hospital NHS Trust",2019-12-20,390,1,389,0.997435897435897
"RC1","Bedford Hospital NHS Trust",2019-12-21,391,11,380,0.971867007672634
"RC1","Bedford Hospital NHS Trust",2019-12-22,393,7,386,0.982188295165394
"RC1","Bedford Hospital NHS Trust",2019-12-23,402,2,400,0.995024875621891
"RC1","Bedford Hospital NHS Trust",2019-12-24,387,9,378,0.976744186046512
"RC1","Bedford Hospital NHS Trust",2019-12-25,366,41,325,0.887978142076503
"RC1","Bedford Hospital NHS Trust",2019-12-26,366,15,351,0.959016393442623
"RC1","Bedford Hospital NHS Trust",2019-12-27,386,0,386,1
"RC1","Bedford Hospital NHS Trust",2019-12-28,392,0,392,1
"RC1","Bedford Hospital NHS Trust",2019-12-29,397,2,395,0.994962216624685
"RC1","Bedford Hospital NHS Trust",2019-12-30,407,0,407,1
"RC1","Bedford Hospital NHS Trust",2019-12-31,413,0,413,1
"RC1","Bedford Hospital NHS Trust",2020-01-01,392,17,375,0.956632653061224
"RC1","Bedford Hospital NHS Trust",2020-01-02,392,8,384,0.979591836734694
"RC1","Bedford Hospital NHS Trust",2020-01-03,403,0,403,1
"RC1","Bedford Hospital NHS Trust",2020-01-04,403,0,403,1
"RC1","Bedford Hospital NHS Trust",2020-01-05,421,18,403,0.957244655581948
"RC1","Bedford Hospital NHS Trust",2020-01-06,421,1,420,0.997624703087886
"RC1","Bedford Hospital NHS Trust",2020-01-07,418,3,415,0.992822966507177
"RC1","Bedford Hospital NHS Trust",2020-01-08,411,0,411,1
"RC1","Bedford Hospital NHS Trust",2020-01-09,400,7,393,0.9825
"RC1","Bedford Hospital NHS Trust",2020-01-10,394,4,390,0.989847715736041
"RC1","Bedford Hospital NHS Trust",2020-01-11,384,19,365,0.950520833333333
"RC1","Bedford Hospital NHS Trust",2020-01-12,383,17,366,0.955613577023499
"RC1","Bedford Hospital NHS Trust",2020-01-13,385,1,384,0.997402597402597
"RC1","Bedford Hospital NHS Trust",2020-01-14,404,4,400,0.99009900990099
"RC1","Bedford Hospital NHS Trust",2020-01-15,408,2,406,0.995098039215686
"RC1","Bedford Hospital NHS Trust",2020-01-16,402,10,392,0.975124378109453
"RC1","Bedford Hospital NHS Trust",2020-01-17,393,1,392,0.997455470737914
"RC1","Bedford Hospital NHS Trust",2020-01-18,394,1,393,0.99746192893401
"RC1","Bedford Hospital NHS Trust",2020-01-19,407,6,401,0.985257985257985
"RC1","Bedford Hospital NHS Trust",2020-01-20,409,1,408,0.997555012224939
"RC1","Bedford Hospital NHS Trust",2020-01-21,408,0,408,1
"RC1","Bedford Hospital NHS Trust",2020-01-22,401,5,396,0.987531172069825
"RC1","Bedford Hospital NHS Trust",2020-01-23,396,4,392,0.98989898989899
"RC1","Bedford Hospital NHS Trust",2020-01-24,385,9,376,0.976623376623377
"RC1","Bedford Hospital NHS Trust",2020-01-25,388,13,375,0.966494845360825
"RC1","Bedford Hospital NHS Trust",2020-01-26,389,12,377,0.969151670951157
"RC1","Bedford Hospital NHS Trust",2020-01-27,399,1,398,0.99749373433584
"RC1","Bedford Hospital NHS Trust",2020-01-28,403,1,402,0.997518610421836
"RC1","Bedford Hospital NHS Trust",2020-01-29,402,1,401,0.997512437810945
"RC1","Bedford Hospital NHS Trust",2020-01-30,404,10,394,0.975247524752475
"RC1","Bedford Hospital NHS Trust",2020-01-31,407,4,403,0.99017199017199
"RC1","Bedford Hospital NHS Trust",2020-02-01,400,3,397,0.9925
"RC1","Bedford Hospital NHS Trust",2020-02-02,409,4,405,0.990220048899755
"RC1","Bedford Hospital NHS Trust",2020-02-03,414,11,403,0.973429951690821
"RC1","Bedford Hospital NHS Trust",2020-02-04,399,14,385,0.964912280701754
"RC1","Bedford Hospital NHS Trust",2020-02-05,409,0,409,1
"RC1","Bedford Hospital NHS Trust",2020-02-06,405,1,404,0.997530864197531
"RC1","Bedford Hospital NHS Trust",2020-02-07,402,9,393,0.977611940298508
"RC1","Bedford Hospital NHS Trust",2020-02-08,390,7,383,0.982051282051282
"RC1","Bedford Hospital NHS Trust",2020-02-09,387,4,383,0.989664082687339
"RC1","Bedford Hospital NHS Trust",2020-02-10,394,5,389,0.987309644670051
"RC1","Bedford Hospital NHS Trust",2020-02-11,399,0,399,1
"RC1","Bedford Hospital NHS Trust",2020-02-12,403,2,401,0.995037220843672
"RC1","Bedford Hospital NHS Trust",2020-02-13,399,3,396,0.992481203007519
"RC1","Bedford Hospital NHS Trust",2020-02-14,389,2,387,0.994858611825193
"RC1","Bedford Hospital NHS Trust",2020-02-15,389,12,377,0.969151670951157
"RC1","Bedford Hospital NHS Trust",2020-02-16,388,6,382,0.984536082474227
"RC1","Bedford Hospital NHS Trust",2020-02-17,398,8,390,0.979899497487437
"RC1","Bedford Hospital NHS Trust",2020-02-18,403,2,401,0.995037220843672
"RC1","Bedford Hospital NHS Trust",2020-02-19,404,6,398,0.985148514851485
"RC1","Bedford Hospital NHS Trust",2020-02-20,399,6,393,0.984962406015038
"RC1","Bedford Hospital NHS Trust",2020-02-21,390,12,378,0.969230769230769
"RC1","Bedford Hospital NHS Trust",2020-02-22,388,23,365,0.940721649484536
"RC1","Bedford Hospital NHS Trust",2020-02-23,399,0,399,1
"RC1","Bedford Hospital NHS Trust",2020-02-24,409,0,409,1
"RC1","Bedford Hospital NHS Trust",2020-02-25,411,1,410,0.997566909975669
"RC1","Bedford Hospital NHS Trust",2020-02-26,408,9,399,0.977941176470588
"RC1","Bedford Hospital NHS Trust",2020-02-27,398,5,393,0.987437185929648
"RC1","Bedford Hospital NHS Trust",2020-02-28,405,0,405,1
"RC1","Bedford Hospital NHS Trust",2020-02-29,394,1,393,0.99746192893401
"RC1","Bedford Hospital NHS Trust",2020-03-01,405,3,402,0.992592592592593
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-02,656,16,640,0.975609756097561
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-03,662,6,656,0.990936555891239
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-04,648,25,623,0.96141975308642
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-05,648,35,613,0.945987654320988
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-06,638,18,620,0.971786833855799
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-07,638,27,611,0.957680250783699
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-08,646,31,615,0.952012383900929
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-09,656,15,641,0.977134146341463
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-10,656,19,637,0.971036585365854
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-11,663,30,633,0.95475113122172
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-12,656,24,632,0.963414634146341
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-13,646,29,617,0.955108359133127
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-14,638,22,616,0.96551724137931
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-15,654,23,631,0.964831804281346
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-16,672,29,643,0.956845238095238
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-17,643,32,611,0.950233281493002
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-18,643,29,614,0.954898911353033
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-19,647,17,630,0.973724884080371
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-20,638,37,601,0.942006269592476
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-21,638,35,603,0.945141065830721
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-22,650,40,610,0.938461538461538
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-23,654,37,617,0.943425076452599
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-24,638,90,548,0.858934169278997
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-25,638,79,559,0.876175548589342
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-26,638,43,595,0.932601880877743
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-27,638,31,607,0.95141065830721
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-28,646,19,627,0.970588235294118
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-29,668,25,643,0.962574850299401
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-30,675,29,646,0.957037037037037
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2019-12-31,665,21,644,0.968421052631579
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-01,665,44,621,0.933834586466165
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-02,668,19,649,0.971556886227545
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-03,668,34,634,0.949101796407186
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-04,681,38,643,0.944199706314244
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-05,692,29,663,0.958092485549133
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-06,693,34,659,0.950937950937951
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-07,677,53,624,0.921713441654357
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-08,661,26,635,0.960665658093797
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-09,672,19,653,0.97172619047619
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-10,653,11,642,0.983154670750383
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-11,653,52,601,0.920367534456355
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-12,672,22,650,0.967261904761905
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-13,682,26,656,0.961876832844575
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-14,678,25,653,0.963126843657817
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-15,671,17,654,0.974664679582712
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-16,670,20,650,0.970149253731343
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-17,674,39,635,0.94213649851632
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-18,674,17,657,0.974777448071217
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-19,675,39,636,0.942222222222222
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-20,678,30,648,0.955752212389381
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-21,680,29,651,0.957352941176471
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-22,672,41,631,0.938988095238095
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-23,663,26,637,0.96078431372549
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-24,655,10,645,0.984732824427481
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-25,669,16,653,0.976083707025411
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-26,675,20,655,0.97037037037037
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-27,683,33,650,0.951683748169839
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-28,676,18,658,0.973372781065089
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-29,666,23,643,0.965465465465465
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-30,667,17,650,0.974512743628186
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-01-31,650,24,626,0.963076923076923
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-01,650,22,628,0.966153846153846
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-02,649,39,610,0.939907550077042
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-03,671,10,661,0.985096870342772
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-04,669,15,654,0.977578475336323
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-05,675,30,645,0.955555555555556
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-06,674,44,630,0.934718100890208
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust",2020-02-07,662,47,615,0.929003021148036
